c mB snid t0 x0 x1 z rand_host snra sndec
-0.005599715899650963 -19.103711712488955 116 61856.00562365178 2.1074469224835455e-05 0.829069115684943 0.34421942873631217 0.9545544313492632 55.990097501983804 -27.387023963754924
0.23943073877173007 -18.24158972775977 137 63188.0604078622 8.0331486448571e-06 -0.7908886786835166 0.3705428197409956 0.9623426445740341 53.58626124865759 -32.08055828703914
-0.017841964494131245 -19.19960181157019 141 60169.35295455462 1.888547898456827e-05 1.284549255472943 0.3740827469394149 0.9985866810937334 56.95458718195473 -30.666538066701957
0.10080789654120167 -18.83853546461709 143 60373.51885601335 1.3442649993733299e-05 -0.10872513297180542 0.3760305563427049 0.9596448099279884 52.70093796598963 -28.810084663898824
-0.07351053202675198 -18.875056175994924 153 61732.70426887194 1.2049140856265699e-05 -1.0360545732134105 0.39999611982707256 0.9272600171485721 55.91633755089202 -29.61384390453369
0.06831377497433522 -19.044114068315103 168 61132.59061545466 1.4286712365505816e-05 -0.006303810564903811 0.39693177356014575 0.9107078274365592 54.650524011835635 -30.249001810359452
0.0964517057580365 -18.55695412563566 182 62311.56509759478 9.637490613998052e-06 -0.5270018193947063 0.3881141034196776 0.9627214695521824 55.35744914222877 -29.123490880688014
-0.019072188898363054 -19.047996034312142 192 61996.182435104936 1.3292997570119745e-05 -0.09284409198597443 0.4098380856149685 0.9395388576438164 53.265934692976174 -31.64120446550908
-0.030814054594684462 -19.30454519708822 194 60313.074554780374 1.57389711608236e-05 1.0621672154844386 0.4207950341532741 0.9532410833751765 53.5545074454244 -30.888466126720196
0.01838099847842565 -19.083429239890556 196 62959.54082725602 1.3998800737186054e-05 0.8617565766356406 0.4059546580352471 0.990790895888886 56.56772284337769 -32.04900523646297
-0.03721698252837183 -19.552981188633826 204 61105.10229060991 2.1502034048193164e-05 0.18487408273086103 0.40694662763014544 0.9347922225636194 57.40530787859699 -29.01031248450783
-0.07250110796596614 -19.513110920042745 230 62182.47662144648 1.7364787319135297e-05 1.1937583918100412 0.4374801974082464 0.9768316850460091 54.13112089079622 -31.961184575507218
0.044223641197174916 -18.742417596365108 239 62701.18676193529 8.651096776431137e-06 -0.202993022418971 0.43609722962780934 0.9807118470740139 56.025613078346574 -29.647417913235238
-0.07381677106644999 -19.33319303345738 272 60241.19833734156 1.4297327890224026e-05 0.2879096343808598 0.4433891410066746 0.9332420543432849 56.945945761480196 -30.465520274141916
0.12037973538775307 -18.953687567434603 278 63211.56844888245 8.252672512606054e-06 1.6509389488864754 0.48064834898585884 0.9554066956828177 57.03703331751924 -30.941431758662663
0.14973511861959848 -18.8036937337632 288 60869.230705017144 7.4163222852208815e-06 0.4320678855662956 0.47533757327263376 0.9614891406278656 52.9892210568489 -31.309811947175547
0.13985984263863593 -18.67053066056192 292 61502.23024706284 6.834383928096629e-06 0.2118309740854113 0.4675197962354005 0.9787848907596651 52.75927391616441 -29.234744462549205
0.0065195304127943915 -19.081169145374485 323 61612.539606787876 9.024802076713254e-06 -0.40310936629665395 0.4879797519444158 0.9962290706001343 53.413152097822845 -29.492024281139187
0.15957669852536313 -18.67383364051937 340 60760.87907909316 6.1042142604803824e-06 0.8046458767994846 0.49003466297382947 0.9951728379098197 56.954712517147065 -31.350132299914318
0.09031992285453977 -19.332550461125116 351 60766.45733317697 1.1277769191585885e-05 1.6453757593257052 0.48806012171083646 0.9790846206910202 53.055734169165255 -30.844923772941772
0.03884676703550468 -18.62212468670095 371 59939.41049738818 5.478121306564729e-06 -0.38310037953341014 0.5036067156190871 0.9676641637528222 54.66953812502526 -31.979978616921922
-0.07342075233758326 -19.701695435018184 398 59914.472904209906 1.384034042802068e-05 0.4151191434733503 0.5171539681822442 0.9904815341046196 57.353447650752514 -32.17836887418868
-0.08867829974657856 -18.994705579157433 407 62545.64537244658 7.684555055060456e-06 -0.9922179611936611 0.5049789584685414 0.9748154700454468 55.22982642486509 -28.159807173253085
0.10494883951918263 -18.304469751872684 428 59939.707534322595 3.7396141949274123e-06 -2.865577254041833 0.5241966730068819 0.9403155407634893 56.023385569752364 -28.401220297270193
-0.015396623287504851 -19.271465579610986 443 62059.53994957146 8.528983437003843e-06 1.1334081913384522 0.5356321294248302 0.933120620286766 54.141578155030324 -30.836987267575545
-0.07709276996272778 -18.8452307963093 454 62128.427644181786 6.058701156114094e-06 -3.9145497124989603 0.5284030835510748 0.9331055981150344 55.99650463840792 -30.995747192966626
-0.026936245790501526 -19.165391864011678 481 62362.87153780493 7.6092064927318095e-06 -1.4990044323956129 0.5413955019903269 0.9367205424853833 56.73712835948687 -30.268708334984066
-0.026965992192000306 -18.815863189258437 493 61221.13126846077 5.2867947720072794e-06 -2.1144379599025247 0.5513337756584308 0.959031877503723 52.65544138672096 -31.655534393853955
-0.04899082510808691 -18.94888777690004 496 59766.35859295487 6.045499010222295e-06 -1.8431793994055585 0.5484975188707373 0.9340837224745296 56.314721574724835 -28.520000197010027
0.0027481844568477964 -19.365517622107298 505 63151.830094741104 8.13818175904382e-06 1.1392846713260452 0.5657863141487501 0.9656775973766871 57.508305444532475 -28.952894204484654
-0.030069993086577526 -19.400377329101207 529 59630.748961924095 8.268526298828153e-06 0.4835415548400766 0.570139314011231 0.9393574054061292 56.3048282718992 -29.72504970017769
-0.07695128750423064 -19.360246776467584 541 59593.0430321475 7.65439505946286e-06 0.1260973033097268 0.5798552515086589 0.9948119903688883 53.96621996032203 -28.83169507987828
0.00926802378884558 -19.19667387626477 542 61387.7068929749 6.826680427547058e-06 0.17098409704381223 0.5713572009634464 0.9384977371362501 56.51039664225745 -29.979106020920106
0.061574033318273054 -19.119754209407674 547 60303.049042745435 5.811978486508595e-06 1.177076168397658 0.591805218807938 0.9282636519775075 53.08013003288821 -30.66783647396938
-0.064922766583631 -19.097635464123275 562 60688.088161784064 5.745021801870109e-06 0.2306371306566266 0.5905572400886444 0.9445883444641557 54.80346763087953 -28.363979481711773
-0.06312881088063 -19.177141931244805 567 60889.844828119 6.0014174030107314e-06 -0.21920949888984687 0.5981340499303558 0.9164386119520391 57.10697751546548 -29.67855515976015
0.021549258073056736 -19.071323314051263 578 61944.61837670886 5.507183320344044e-06 -0.1620382602982121 0.5953189139892479 0.961782058687924 54.0320707418684 -32.24699170481711
-0.07119024684145857 -19.252430376478916 585 63106.31674015913 6.672201301000832e-06 -0.08229659442835346 0.5891296573795417 0.9269168613193993 54.00287669293175 -28.87693793400152
-0.07340999243611214 -19.48949681643077 589 61267.53224734277 8.449088103928802e-06 0.3849481471618132 0.5844520924023958 0.9880843298005351 53.21414286059139 -27.455743369336094
-0.07567807511910202 -19.44522835981828 592 62558.325352289576 7.958392738933572e-06 0.24938899814480864 0.5891384398825871 0.9693631577957603 52.66083478935149 -31.350511779449548
-0.09858874107105893 -19.39089438131573 631 59772.09792503158 6.8213814572878815e-06 -0.11646317322106259 0.6149861524739363 0.9564474215909439 55.958177664699456 -29.768319953316993
-0.10478914149474138 -19.72591053088721 636 61529.88349687463 9.450634654605188e-06 1.0647938360245446 0.6094929823186268 0.9441982894868053 53.6221405800003 -27.540949204755794
-0.04521378778969009 -19.003584050463466 644 60833.62271398523 4.984104510150742e-06 -0.10047308561994628 0.6043988142843452 0.9926257734588164 53.89173329686113 -31.72183864558553
0.02668731376832128 -18.974740176631123 645 61221.89364443441 4.86608664756621e-06 -0.3418635141235554 0.6039889359787772 0.9987046787559305 55.0218657964017 -29.275791799869438
0.048291571520109884 -18.683826194635873 646 59949.051494074774 3.6216264366168466e-06 -0.9354842112723923 0.6112835008705176 0.9735138817557536 52.8308127255854 -31.920793483993865
0.06919203363157372 -18.980747076248775 665 61330.7722781992 4.519784357456775e-06 -0.02827143600870008 0.6234950260013836 0.9471029096275043 55.434588027460066 -29.263676261567536
-0.03506973500019134 -19.25581909675289 669 60514.47817003243 5.589668054677872e-06 0.07022865159586422 0.6339017128052089 0.9451553887795097 53.29764287452905 -27.658672076841338
0.12321295656159728 -18.52072411293245 671 61439.60237324164 2.8374136485649503e-06 0.28530882305784955 0.6337825369743981 0.9666143553430039 55.510527684516425 -28.48697799564981
-0.015479886239762528 -19.07154479814618 672 62139.89808898256 4.763744429215083e-06 -0.935694769261823 0.6323132422508786 0.9653970186079786 56.06279180010466 -29.006319210299473
-0.0479052891220843 -19.211876099907094 718 60164.77525388573 4.844547841416497e-06 0.023406928753843093 0.6609010464467823 0.9336849223768248 53.075672144139126 -31.012680057797617
0.07689671465944073 -18.84361825870044 726 61416.0281499474 3.5010027505534933e-06 -1.5534242913342409 0.6584980510242476 0.9360715596410482 54.634279939097844 -28.1885219252412
0.10958863608338759 -18.508648183190218 727 59848.862639509614 2.64866381266463e-06 -0.9598188695659179 0.6500367249884175 0.9529073772634514 56.03600078863873 -29.40746960569498
0.008280699132921412 -18.920134371451258 736 60238.42560103225 3.8483934856497e-06 0.17018267306852197 0.6505402598880453 0.9348327264168255 54.634896347634516 -31.634873954226705
-0.047047031108537536 -19.30692087578823 744 60504.36593006762 5.6873825070306e-06 0.15492174508879697 0.6415150696481317 0.9133192317802098 52.81376729473044 -29.92063684837321
-0.07505065937945808 -19.45586310971652 754 61393.64119130811 6.346133274874476e-06 -0.13777856928424603 0.6489843721070491 0.9403065635673075 55.243482029577564 -27.78767226385702
-0.039384271168105306 -19.15540473074973 755 60040.7491660299 4.665093003594623e-06 0.18306155294394488 0.656939245039598 0.9974394462710152 55.88297322609895 -27.40276394682432
-0.07626326213969782 -19.625890401963087 757 61410.38663817219 7.184826384236615e-06 1.0807486636409949 0.6563555438429455 0.9626891820961425 55.138445560291544 -30.78558395310846
-0.03048325415664418 -19.2421299922529 767 63165.266025067795 5.316384943083891e-06 0.44768697194518275 0.6432759271289481 0.9623065818570552 57.28697377995407 -32.175957974620374
0.022169244349318072 -19.297566655308003 789 61208.765871979514 5.012798823986121e-06 1.0662312172340371 0.6719512854096191 0.9259017741415693 55.496775202509966 -31.18715127479639
-0.01568210089392734 -19.30623783428561 799 61747.93963446676 5.250114350723014e-06 0.17997645108190718 0.6625204775888421 0.9216664973349025 57.08100957643942 -31.083560292333946
0.07398857497841485 -18.510759073820573 801 61093.812257307334 2.3789074589245716e-06 -1.4065982596148818 0.6800227123683739 0.9863747228817026 53.25137352073119 -30.632383692554573
-0.0039370268843984604 -19.072619983924554 808 61112.15670452538 4.169444288231628e-06 -0.4162989973800363 0.6672340583543797 0.9705054920561471 53.26038173625379 -31.239587561905147
-0.010935056521290364 -19.136282996725836 810 60390.88939185101 4.390914031955552e-06 1.1276005051285731 0.6675193441461797 0.9944579407522648 56.600956443547624 -27.47850745754739
-0.12133613042105673 -19.712093726241854 816 60200.268351359686 7.416886531440617e-06 -0.2303214142778124 0.6703895805711986 0.925570797858654 54.55238418492767 -28.58267933271504
-0.15146218765418498 -19.788101329798614 822 61162.35887385695 7.818813450729753e-06 0.3357978107725351 0.6744070006387234 0.9185665667177566 53.390770985584666 -30.733018922967602
0.058322379481952256 -18.850561652775426 838 62210.36273092699 3.0341203623878927e-06 -0.356084043264998 0.698461362968942 0.9107965079979979 57.20154290198017 -31.60299759647419
0.09493896923250011 -18.500407002275622 839 60614.94532235341 2.2276358517810963e-06 0.08827379785394462 0.6941240309548821 0.9107328933663497 54.30282929872753 -30.628145476373806
-0.07541113843274203 -19.639085894468614 844 61887.934857393964 6.62110485683504e-06 0.6596767232347672 0.6822668688691268 0.9416631582286459 56.318060515680784 -28.146831265282046
-0.08862862333794774 -19.34853014527467 851 62939.62994619564 4.81118446391029e-06 -0.44969283218353995 0.697828443135917 0.9775939684025573 56.19398992675226 -31.95675843347154
0.0482447329462297 -18.951312281833644 852 62698.39460149806 3.531557307610594e-06 -0.23124464646285314 0.6818658187637232 0.9964017150669148 56.98053045602905 -31.788539507652892
0.06357920603651843 -19.042008825016424 858 61007.15716218491 3.5689617372591096e-06 1.4363712574258107 0.700469747946504 0.9101400925341029 55.68236103527804 -27.70690954935273
-0.04501752885901452 -19.14036020977447 867 62907.44250752423 3.994850475591681e-06 0.7387104613790122 0.695027605892667 0.9847434769720348 56.31871217013669 -28.2291449205929
0.030159285483516242 -19.189392042228405 877 59828.12028774822 4.234768067203078e-06 0.4853016511497726 0.6916257562096212 0.9087064959775475 54.30849170988921 -28.6346213139608
-0.09208839425299811 -19.600879342585866 890 60402.387998410246 6.143526529388933e-06 0.4520792227547491 0.6934964258837101 0.9744452300484312 53.91363945882513 -30.950357803189437
-0.06476510982151326 -19.24093726207736 897 62900.8652505707 4.429970117391547e-06 -0.15342429302066318 0.6929196477122603 0.9317589200936499 57.04343109098034 -31.564218158293237
0.11282817636378703 -18.86295902906956 899 61910.021072143514 3.2138091279307056e-06 1.3527285103463549 0.6836283132107492 0.9913293670510346 54.70445594935648 -30.143930897571003
0.03923089738120681 -18.99382111271417 906 60053.296040307 3.269789705997062e-06 1.3115884024167284 0.7129797057794685 0.9536254425067316 57.38820023574193 -28.261871288733087
-0.012456716373942849 -19.103207468366463 915 62002.099344906914 3.7203923561392673e-06 -1.2276147554088106 0.7075651220730157 0.958396219172958 55.88120748909225 -29.328401701744554
0.08604248640805115 -18.28381945964088 936 60141.96637494003 1.75802741626031e-06 -2.10292556256564 0.7068675255697212 0.9169664456515395 55.67247860104561 -27.957985316719064
-0.023825784687914853 -18.849882574730476 968 60671.109526912995 2.951927257268138e-06 -1.6405594246703608 0.7074112930799032 0.9863534175382178 53.137729864766875 -31.860109138467767
0.10850831877240044 -18.855861009724936 969 60545.4819258986 2.8362378360763444e-06 1.2446336512147338 0.7173095385801125 0.9157636258744017 57.311446293535354 -31.08257122235824
0.11492433175884834 -18.470418479184776 978 61496.06887935378 2.0354559872841515e-06 -1.0164352324705255 0.7129927201684744 0.9573951675245913 54.813560667399706 -29.802845138198414
-0.0984558134062524 -19.133709913388063 1000 61849.72546893485 3.5692697160749426e-06 -1.2220549873204005 0.7275968912536376 0.9629869424114551 55.45594807193566 -29.52008338190853
-0.05583125104693161 -19.234947881392145 1004 63169.63622677863 3.7600971175778304e-06 -0.005666771554828753 0.7385717572640954 0.953100701353066 54.60468401380641 -27.76162392891787
-0.027177436085057873 -19.224807932397542 1006 61702.24698117288 3.7227135392539714e-06 0.7126476756453257 0.7379953782003587 0.9255256649850852 53.74913490121514 -28.84976302304316
-0.051075889233350734 -19.017425538488485 1024 61870.85341799283 3.2578702872186417e-06 -0.6706132165872137 0.7224914814250296 0.9599409293590052 57.08089760281127 -27.873412863663596
-0.10154663897541676 -19.39655967602716 1027 61385.19142151842 4.420775595143232e-06 0.806386085826433 0.7336903743258368 0.9386155116465933 55.43239743336143 -31.172815477955545
-0.06118863352123613 -19.317561624155083 1030 63101.877377468576 4.027389818727727e-06 1.0274666183980359 0.7395991124730663 0.9426914678453772 52.5783516351558 -29.976324562783617
0.04808409933721058 -19.107591370376966 1036 62661.15093508464 3.4312814992572104e-06 0.1746380815382993 0.7307438781814685 0.9895185167734145 55.64972456810362 -28.39805398882384
0.03530891998817356 -19.026656559443612 1038 62617.42386377763 3.2365474069348733e-06 -0.02944058789149151 0.7262399940943867 0.9769269686470748 54.19722450886049 -28.382892545983736
0.09156619728415794 -18.521348774038312 1054 61624.699793917636 1.9116196210692847e-06 -0.7639503566226232 0.7450686764874018 0.9165050184013271 55.19929051128805 -28.561520140203235
-0.10985306854862614 -19.517866794621973 1061 61148.96810778302 4.707948660740028e-06 0.785960212079245 0.7482697736656981 0.9167734082299793 56.993710496553874 -28.801223002704965
-0.030422862028692252 -19.335423763459882 1062 62427.255468894626 4.015109795833213e-06 0.1324796981348093 0.7465120620552171 0.9858899733167383 54.3503488000125 -29.19222662218689
0.05659144972440277 -18.86934213531933 1063 59647.66552069608 2.4945506454707007e-06 1.12447918328253 0.7594948162707674 0.9442053774718538 57.106675754599 -28.745178430861532
0.19353058199172404 -18.363005265449594 1070 60329.73194648031 1.5947585987262985e-06 -0.7659378764847268 0.7553518992438951 0.9916570439702594 55.680800578959015 -30.65309929456841
0.039757008280138194 -19.01742979294696 1083 60832.56757233691 2.8882393751211964e-06 1.2394629783698463 0.7562774543613286 0.9546384245364021 52.64310621423279 -27.45433392776315
0.0025786888733450447 -19.173690334568445 1088 60095.314483714516 3.491653916327444e-06 0.3168202139909887 0.7435342676769384 0.9401189036437277 57.211186168718804 -28.896503960812286
0.020392326579928892 -19.23480820154069 1098 60022.691408495535 3.662381260541994e-06 0.7369883322334712 0.7456181690096836 0.9856263500603474 56.018484587584624 -30.985166244604425
0.0097455654280331 -18.82448053711439 1111 60029.30531331959 2.5378947292133538e-06 0.0933224675348342 0.7430046928620626 0.9142475523443797 57.550614252257404 -31.989997088256278
-0.08431607414093115 -19.644106052693278 1113 59881.43829699778 5.287067699516138e-06 0.8707647388982976 0.7483196669333931 0.9594434991169548 53.42570254172664 -31.276277936776733
-0.01720765663700707 -18.952534734292158 1120 63130.69743382545 2.824542509372176e-06 -2.362699741900015 0.7488776801571075 0.9569090050874551 53.24967874814439 -28.464892989994834
-0.0055212751461341525 -19.17470816823068 1121 62908.28324760529 3.3646506854469635e-06 0.5162188387234049 0.754779100964605 0.909322134105028 57.22697731518582 -28.425862639277764
-0.007176763342996023 -19.161970775699274 1149 60507.30694811573 3.143652609943831e-06 0.7899691616834907 0.7717353664388493 0.9697054298756725 56.048090807449505 -28.216032421558182
0.008865267999908978 -18.870345672546783 1152 62945.32828423479 2.395440053356063e-06 -0.8089459929591291 0.7745696490799585 0.9321355393483619 52.894000863610316 -31.682028313992415
0.0018139304113804974 -19.24074978172744 1159 62038.14694862634 3.280916618977485e-06 1.163664098916533 0.7805918034871885 0.9934982672608267 56.34131526301233 -28.45023521186308
0.04295582635260025 -18.828862014177446 1162 59984.898665357934 2.3950362011986867e-06 0.11130979267678998 0.761752077572992 0.9661635561520234 56.333380942306235 -31.05040934745259
-0.02760696484689897 -19.29481055844334 1163 61490.13687132367 3.4996694143710067e-06 0.8917717634631235 0.7762945327800097 0.9211728487796547 57.17912267773242 -28.56473829533215
-0.09988043323696735 -19.213565874075016 1165 62940.368625132105 3.4177152335019166e-06 0.23581994868648926 0.7611063306592221 0.9379023418290705 56.12162379314236 -27.444597028395645
-0.018469449518857747 -19.015518173091994 1185 59902.813186724736 2.664659639134844e-06 -0.2558891227727841 0.7824693330872025 0.9292469050121989 53.185354809860826 -30.925250128164148
-0.06133369747707318 -19.17398664311847 1188 63145.22243091712 3.0920417531590177e-06 -1.4724911464378097 0.7828953383291446 0.9486296864825122 52.66340066919898 -30.88861384645623
0.038700190598882404 -18.802744646583317 1202 62471.38385802577 2.089706349318211e-06 0.5800556701575192 0.7964201071590937 0.9217185630513103 52.6950549343886 -27.71808389743654
0.06252060988954689 -18.983704731748656 1219 61067.75517160138 2.5410017767243995e-06 0.16475349696245978 0.7876855280998766 0.982079943391153 52.70553244010398 -28.889522133610676
-0.10443140458862825 -19.465927598587786 1226 60372.171974869954 4.008725474519565e-06 -0.4412553343832867 0.784557294959027 0.9262446078539608 53.79505533801523 -32.01842677222158
0.12394936315198374 -18.642525464393703 1236 62948.1482722371 1.8683191970746016e-06 -2.319039343975429 0.7881203297206237 0.9190028255024997 56.86413974341444 -28.0812815492972
-0.06972703041373227 -19.148828916432763 1251 59992.978466981855 2.8482787789090787e-06 -0.3879302742014298 0.8004264093854643 0.9484263408578459 55.258155321708266 -27.70687871103211
0.1964976357180493 -18.30294812919177 1252 62303.92393410925 1.3556645999193393e-06 0.8981647009926969 0.7866924793793747 0.9779037850944085 55.32810989342883 -30.22564252130596
-0.016263442272772443 -19.479589591681734 1253 60233.189465716365 3.860627116210542e-06 0.8741418438758447 0.79914792284482 0.986953392727141 56.77415446179803 -31.92956801943069
-0.0026535610682873537 -18.719937388455932 1263 63172.38999722064 2.040238751172977e-06 -1.932985951778027 0.7826754990769093 0.9584339379727279 53.18486657559956 -27.937944331700535
-0.14952144211894006 -19.903788457791194 1265 61901.433219269165 5.954468248600945e-06 1.103747064038462 0.7849439269293335 0.9827876015326739 53.9599183950557 -29.816836750811213
0.1728807527885262 -18.78860735641051 1297 59911.396289547694 2.004470602640247e-06 0.9818165852978005 0.8047076104929561 0.9295086037517513 55.49279635729144 -30.67550875963648
0.09527978742888812 -18.43037592099171 1312 61414.48962154282 1.45786795068443e-06 -1.1979253164225905 0.8038637956341753 0.931013668532078 57.41197874159837 -28.124957270917804
-0.10724751891931733 -19.632492150621037 1317 62157.40541328345 4.287912876220269e-06 0.6510260753725606 0.8108544520233207 0.9760865184965938 55.36915109627855 -27.337975466882362
0.08868792342642867 -18.855332011006162 1322 59892.356242908194 2.1271509251015126e-06 0.90373729893006 0.8058034441444276 0.9464843796079668 52.65723644686472 -31.708467712637148
0.014442047407518449 -18.82358754266464 1323 59892.20158670897 2.016141139973242e-06 0.1934294715146958 0.8147288683034474 0.994766300080783 56.56716336340309 -27.455104651236155
0.008954216591737528 -19.60007477693217 1326 60595.29523303455 4.091915449197405e-06 -0.04718070658925899 0.817428934804526 0.9135889453402556 53.7288713692051 -28.547000095308885
-0.1231306728911642 -19.404108940719887 1345 62805.49227649182 3.4253427813452482e-06 -0.2870909820480855 0.8166040467423953 0.9475727630240348 56.599525978093894 -30.512648348755707
-0.1068927980047647 -19.428090687155397 1346 60519.359228441135 3.6248792128199675e-06 0.9342523408613261 0.8039157086242956 0.9301347873560614 54.50330322032086 -28.686977233482587
-0.09180994220502067 -19.486614827629957 1348 61648.28874932249 3.7973320525036617e-06 0.5521406968368952 0.8068462752407857 0.9177280403759266 56.881709272797146 -27.330394890609494
0.006180918914200757 -19.063871217992652 1350 60761.73623083238 2.598364422320646e-06 1.338067198687188 0.8027587736754122 0.9734143389487974 56.29960821368593 -30.12953153476316
-0.0109992713209325 -19.090051939099034 1354 59817.19870842227 2.67969628992761e-06 -0.9934398314729026 0.8034080175371545 0.9322583358594765 55.3452011699521 -28.79587415218235
-0.1046075653717903 -19.21196021617173 1363 61309.62246969093 2.703142702493716e-06 -1.8428366622788905 0.8383697623260554 0.9341054234004533 53.24627612830343 -28.02507049520408
-0.05074391761433954 -18.803103245890867 1372 59687.705989249815 1.8979213718346447e-06 -2.3641602494618943 0.8314062727172663 0.9350670563056463 52.863588447561064 -32.135762625095296
-0.01166196439628904 -19.335620347215013 1373 59720.12643953149 3.003938527018086e-06 1.231205551323231 0.8375693629617094 0.9618791351784998 53.17071727870369 -28.091230455936547
-0.015085818261880726 -18.67700068151652 1392 60095.559358539045 1.6725099858022855e-06 -1.1647022673497331 0.8335024213661097 0.9845166137713003 52.78675939272381 -30.89383918047414
-0.02608957928514684 -18.931050395623704 1399 61390.90442648555 2.067046054399537e-06 -0.36457883027495963 0.8399969277776017 0.9807520777332989 53.10147064553047 -31.723976443795983
-0.01732835828019005 -18.960127383292516 1404 62399.885552259075 2.205489555622793e-06 0.056456538075113416 0.826759737585495 0.9646804845113517 53.692546693039276 -31.560866964297524
-0.11609194395444608 -19.38803900771012 1437 60290.14186950291 3.138617971620296e-06 0.08469806915179834 0.8403322498528428 0.9861459131826462 56.128944901913385 -28.186104861316487
-0.10579168730172758 -19.65826161248679 1444 61766.497330433565 3.965678363662736e-06 0.9226106491632857 0.8443547337010054 0.9348317628345983 55.36258491027072 -28.44506861024275
0.12213359382778727 -18.76903427806808 1448 61885.77859210659 1.755332342626339e-06 0.6009408590048179 0.8433794667434603 0.9321896469156402 52.626779900795576 -27.37266802982067
0.028277191930053465 -18.985192093010465 1451 61838.01826467614 2.0520372167843346e-06 -0.73417266115422 0.859933533584793 0.9341759823197218 52.92387139844743 -31.931692424144064
0.14567117190816253 -18.976633964913486 1452 62843.03723860372 2.0666283495894363e-06 1.1414344111431205 0.8520686741249653 0.9282338668141917 57.40038165000136 -31.70560215773325
-0.0304948552344129 -19.364544890870274 1458 62826.47556645772 2.9945190215191644e-06 1.2621493496950285 0.847582920035886 0.9022570950002551 55.404502309599714 -30.229971923718054
-0.1110830860067201 -19.300120611740347 1460 62566.099389386225 2.7834685047187238e-06 -0.20543602431508823 0.8540079626496824 0.9024773259023122 53.580466173304956 -27.818142737982228
-0.051511452994027894 -19.26718633347704 1482 60759.79521477945 2.7695691327462004e-06 0.030522126266806615 0.8452344266969697 0.9319331764102536 53.82562872285162 -28.133383323695785
0.04870105604138641 -18.820648977366464 1508 59851.98259348561 1.7713278410193301e-06 0.20166274703008769 0.857212582068938 0.9452240179193122 56.28312927037547 -30.13709844334969
-0.043871399368009864 -18.955315928410116 1515 60341.206983944096 1.8758500899031775e-06 0.0045519489835622595 0.8807088982988966 0.9501124952499611 53.541147405546596 -28.518353666531095
0.04035844498360191 -19.071688230475374 1523 60882.22882829261 2.1801366577811206e-06 0.18328102577681438 0.8653853582065012 0.9766794946775668 55.47079463636629 -28.758157180944995
-0.04538315217453047 -19.251997934594936 1528 60472.51741651468 2.5386332053774305e-06 -0.994022270880157 0.8716729815216746 0.9626681198968433 57.41409994544156 -28.120813518558617
0.017307386229462728 -19.12469849181541 1531 60291.455731547336 2.2597077396796694e-06 0.8789914699410766 0.8689989184797027 0.9834663218719034 56.798144007450176 -28.212364323494583
-0.021090434792708217 -19.307315373807405 1532 62315.08623026936 2.5818627867053363e-06 1.247355693477289 0.8807249356487259 0.9270297784976191 53.763238795737934 -29.569181842206106
-0.10417981222876263 -19.385145395928888 1573 61141.6916515636 2.7764715130444967e-06 1.3091344094745045 0.8801077997851435 0.9350358931961007 55.032848571343656 -29.80114604898388
-0.013741324070810537 -18.817573390758852 1585 62093.90635124472 1.7358129346914665e-06 0.24587641451523823 0.8631995194489064 0.912183079602751 55.6637785919069 -29.809674837745366
0.017476171970556294 -19.230430573932505 1586 62517.97920725193 2.425585556471954e-06 -0.24058907482034197 0.8797743834673786 0.9356308089682166 56.70890449775089 -32.26831923140115
