snid,x0,t0,x1,c,z,snra,sndec
33503,1.33949408632e-06,63006.9857324,-0.327975314819,-0.019624027795,1.01828374596,52.7643904649,-30.0379259185
33504,1.73767436529e-06,62677.2406598,-0.397781704792,-0.111117016565,1.00754027073,55.0316643777,-27.7836006672
33505,7.82933054897e-07,62488.9832103,-0.995166504069,0.164468138579,1.00968749954,55.5677922501,-31.7142476372
33506,9.5420989993e-07,62625.5694784,-0.860825961822,0.0121616792245,1.01958126515,55.9839968056,-30.0100019235
33507,2.36219354952e-06,60033.9979725,-0.634442459902,-0.059366969392,1.00892887452,54.9553736982,-31.8279532075
33508,2.1085462384e-06,62391.0750289,-0.189707403291,-0.0991574636216,1.01447755735,55.279794832,-29.4042686791
33509,1.54805088253e-06,62197.9947317,0.530687411526,-0.00764212280982,1.00354233063,55.3120510062,-28.5337073442
33510,1.37610145174e-06,62164.3763903,-1.00997687996,-0.0157707871474,1.00580267896,56.1329102098,-30.7015024952
33511,1.69910976392e-06,60948.1313225,1.03533086128,0.0134550179391,1.01509667088,53.3448043122,-29.5081191591
33512,1.39244483212e-06,62659.2050458,-0.806730830772,-0.041290309374,1.00491052246,52.6727121076,-30.5351458594
33513,1.40614828556e-06,61787.1046488,-0.0337260611568,0.00255957062815,1.0128857138,55.1042639407,-29.6733791465
33514,1.82184128542e-06,62700.5426598,0.115506263864,-0.0748201574464,1.01592878923,57.3324392173,-31.2801724366
33515,1.63222646144e-06,61204.8306973,1.09926162552,0.0885849212748,1.00986878585,52.6897670813,-28.4250777411
33516,1.60091327484e-06,60481.5652257,0.271416866692,0.00850644846562,1.00697473454,55.6280081883,-28.1846883021
33517,2.09549872832e-06,59742.1416401,0.50958967682,-0.0358542877169,1.01118942814,55.0334072822,-31.0045682067
33518,2.63552217727e-06,61393.1948452,1.4263779437,-0.110288352701,1.01958443796,57.0649802017,-28.7642301672
33519,1.49886400419e-06,59928.9508628,0.626746741356,-0.0753640994331,1.00641165838,52.682035685,-31.2932320412
33520,1.62377541369e-06,61420.4526875,0.437770845041,-0.0562357565097,1.00170265072,55.8615292802,-27.649317055
33521,1.68661307321e-06,61321.0445443,1.11580572176,-0.04612951185,1.00222866698,55.8451041156,-29.0453486035
33522,5.80720164704e-07,59633.2669061,-0.33916364356,0.235731623604,1.01108934836,56.9827639258,-28.7772678932
33523,1.82162857635e-06,61799.9573858,-1.18535782248,-0.118702192164,1.0034338351,55.2461095743,-31.5357238344
33524,1.15980527629e-06,63202.7761615,-1.32376791043,0.0176925807577,1.00445340782,56.0172359778,-27.4180372877
33525,1.23148995143e-06,61869.7105993,0.554609736995,-0.00809805375936,1.0173139653,54.6273332568,-29.3194786318
33526,1.07037395275e-06,59618.9502002,-0.61812522542,0.0328310012375,1.00330890045,56.6969541775,-27.5728597077
33527,1.82873858535e-06,62192.0924418,-0.539411831319,-0.00991650824279,1.00570380661,55.9890601169,-31.4725532732
33528,7.57527509574e-07,60951.7984473,-0.776517730133,0.13203040828,1.01906801317,53.1040651271,-27.474032996
33529,1.9873358354e-06,60817.1480983,1.12873275888,-0.00237879723224,1.00604601365,53.2634743222,-30.0074018439
33530,1.76350742681e-06,60230.8577482,0.737860457126,-0.0126263487058,1.00918040353,53.3543596875,-29.6059656095
33531,1.01825404799e-06,61628.5658858,0.719103135425,0.0981076985293,1.0158593932,53.1666966085,-31.2493220739
33532,1.66197513905e-06,60226.1242083,-1.31512236092,-0.0880595724448,1.00975234116,53.7153879058,-30.802408188
33533,1.87946070605e-06,62279.5801587,0.602508555137,-0.0630143045452,1.02067764302,54.6808119248,-30.8290291776
33534,1.01322979219e-06,61955.772439,-1.776061483,0.0709985662301,1.00184569472,55.9178075365,-30.6942255558
33535,1.00193758016e-06,62030.985251,-1.86470231999,0.0193045865002,1.01399462736,54.2471065664,-31.6352476138
33536,1.0819218032e-06,60696.8861505,-1.04130860117,0.075427096869,1.00652280266,55.1627719956,-30.7510971735
33537,9.69005355292e-07,61943.8177344,-0.878436772986,0.150798023976,1.01793447952,56.6696017075,-29.6751040816
33538,1.57563996807e-06,59799.4904469,1.1322601768,-0.0216332256745,1.01637962451,56.9869597016,-30.9132237675
33539,1.0373018699e-06,62832.2273333,-0.674567698343,0.0826469862858,1.01935765424,56.0864686315,-28.8766273608
33540,1.3762850752e-06,60752.3671878,0.993306745133,0.0324305917979,1.01154096407,56.736452598,-27.6987278787
33541,2.09001985841e-06,60808.2358046,0.585355422141,-0.0213354607918,1.00527545179,54.1093756401,-27.8848661207
33542,1.96151467689e-06,60818.067683,0.497011186272,-0.0561254534113,1.00343607579,56.5170854395,-28.151715446
33543,1.55023247685e-06,61942.9018988,-0.365978646955,-0.0462285790275,1.00303355234,57.1473135395,-29.7221175061
33544,1.89813367221e-06,61826.1565236,0.125122505501,-0.0977076147212,1.00838577696,52.7560275428,-32.2183194169
33545,1.13782821758e-06,62561.836713,1.13661025036,0.0797386940976,1.00914954163,54.7921436388,-28.8011212122
33546,1.30852653718e-06,60963.4845222,-0.723036303996,0.0174873811963,1.00724025213,53.7636458439,-31.8980117431
33547,2.24863156075e-06,59624.9504936,0.823671128662,-0.0850352793265,1.01858899215,55.0340772009,-31.4944716167
33548,1.48221209554e-06,60875.1060982,-0.319296805199,-0.0351504381694,1.00601119831,55.6513790393,-30.7322048494
33549,1.916285598e-06,59843.1837961,0.305305711403,-0.0535482311866,1.01296361797,53.6092409372,-28.0053062488
33550,1.43115887012e-06,61029.0903634,0.24105800312,-0.0570446715592,1.01185817529,56.9361366788,-28.7102996663
33551,1.90334831978e-06,60827.85264,1.0831729577,-0.0707153340066,1.01063410611,53.8434582054,-30.6202531859
33552,1.2110823517e-06,60187.4966752,-0.0142861424638,0.00615032680881,1.02052900283,56.132045704,-28.9250015661
33553,2.22487413775e-06,59653.5235221,0.319922858065,-0.085378695899,1.00371309618,56.8251499916,-32.1632105288
33554,2.29091823647e-06,62980.9359262,0.131181556651,-0.0643508244951,1.0041790445,57.2260573118,-28.4237468219
33555,1.91609394617e-06,62482.6154011,0.482664988104,-0.0438105870518,1.00238045572,57.3426463375,-30.0578656627
33556,1.47378794667e-06,60636.2766973,-0.842298299029,-0.0400109857649,1.01558837655,55.965004035,-28.218596998
33557,1.26452578402e-06,63103.6606107,-0.482237059309,-0.0615696487185,1.01534883375,55.7065984576,-27.8624952469
33558,1.00480875718e-06,62635.4474387,0.0542156971155,0.0572181776168,1.00827822733,55.5438282156,-27.8087130494
33559,2.48040792329e-06,60318.4718666,0.97918143685,-0.0744203352847,1.0124624632,54.9896057839,-30.8591437281
33560,2.22973819282e-06,62694.3006401,0.523131903966,-0.098472066443,1.01870127929,54.3661599464,-29.6941602162
33561,2.04977187954e-06,62149.7054798,-1.33189247006,-0.160077032131,1.01732990118,52.6678265906,-31.7967369081
33562,1.68724768155e-06,62657.2084535,1.23275713229,-0.0546509418187,1.01261005111,56.307362279,-30.3852517551
33563,1.47585274019e-06,63017.7567789,1.81728107445,0.102304986448,1.00395635487,54.5323762318,-31.3058788291
33564,1.76373870015e-06,61257.9401665,0.670403945418,-0.00894405640246,1.00661007104,53.9606922479,-31.055045636
33565,1.61033921627e-06,61112.7425124,0.584528230676,0.0466096308284,1.00522348759,56.4516553086,-27.9597409586
33566,8.43678834163e-07,60248.939271,-0.774268295128,0.1646073732,1.01957023097,55.8653295469,-28.4735318634
33567,1.34262737721e-06,62247.5423252,0.974139923347,-0.0311522062273,1.00689709795,57.1129832201,-29.7725679993
33568,1.05688603919e-06,62475.9793862,0.968084332536,0.103628286486,1.00846896778,53.2020731725,-27.7915495703
33569,2.83898774484e-06,63197.1745956,0.874734548785,-0.143208346058,1.00441452493,54.475792743,-28.9872582196
33570,2.01248267618e-06,62497.4606704,-0.733299052679,-0.0434017482023,1.01071963958,55.4509246535,-29.5098082599
33571,1.12133353057e-06,62335.913431,-1.84383035662,-0.028673169655,1.01407226694,54.336488128,-30.8101132328
33572,1.72317109475e-06,60633.4795846,0.793423678679,0.00177008389642,1.00346417031,54.3042415357,-29.6753706259
33573,1.45924733078e-06,62339.9434163,0.144474489595,0.0135332299627,1.01744852539,54.9844434732,-31.1271536672
33574,1.60753861382e-06,61488.4172431,0.506583084269,-0.0062284089649,1.00463091769,52.9211921938,-28.6006282811
33575,1.52293171174e-06,62516.5472935,-0.902883166516,-0.0118916662404,1.01316142689,52.7574284553,-31.7626270682
33576,1.23394164004e-06,60488.3863585,0.534152673915,0.0798780139425,1.01338102419,56.7670482223,-32.1869467012
33577,1.87605977254e-06,60766.0660683,1.26157992904,-0.0503746184241,1.01910460224,52.6008444482,-29.8829507216
33578,1.67890718277e-06,62840.7535881,0.826854245226,-0.0230924223942,1.01703170345,56.0827890193,-27.3272944228
33579,2.03816841905e-06,60394.1186086,1.69440127081,-0.0361563386197,1.01296735537,54.7918155149,-27.8436940171
33580,1.26748311218e-06,59910.6796204,-0.930096662166,-0.0533398772504,1.01729986669,57.4115478547,-31.7353125205
33581,1.54989994158e-06,61848.2007957,0.920760350247,0.0176060188898,1.00814539125,56.613609466,-32.1996099493
33582,2.05947912211e-06,61964.7871681,0.895774380639,-0.0637438631132,1.00958102267,54.5620590233,-29.5061500527
33583,1.60724672664e-06,60024.0886124,0.552434633472,-0.0324407054747,1.00192700962,54.5331483947,-30.7788805505
33584,1.37622993915e-06,60272.7677363,-0.190404591848,-0.0725443767042,1.00392704644,53.2069708034,-29.1953260432
